Term,Overlap,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,ko_symbol,type,gene_number,db
Mitotic Spindle (GO:0072686),33/143,1.6248135717073641e-7,3.95203426124197,80.40505103655455,HDAC3;EPB41;CDC14B;TAF1D;RACGAP1;NUSAP1;TRAPPC14;MAP4;TBL1X;ECT2;KAT14;DLGAP5;CLASP1;IQCB1;LIMK2;HAUS3;CDC7;HAUS6;CDC6;WAPL;SIRT2;EML3;EML4;ATAT1;TPX2;WRAP73;KIF18B;ZZZ3;NCOR1;ESPL1;TFDP2;TADA3;PKP4,Ubr5,rmats,1434,GO_Cellular_Component_2023
Spindle (GO:0005819),39/210,2.8891817427732935e-6,3.0074199836508835,51.665622332712275,HDAC3;EPB41;CDC14B;TAF1D;RACGAP1;CSPP1;NUSAP1;TRAPPC14;MAP4;TBL1X;ECT2;KAT14;DLGAP5;CLASP1;IQCB1;LIMK2;SPICE1;HAUS3;CSNK1D;CDC7;CDC6;WAPL;SIRT2;EML3;EML4;ATAT1;MAD2L2;TPX2;WRAP73;CENPF;ZZZ3;NCOR1;PSRC1;ESPL1;TFDP2;TADA3;MMS19;PKP4;TUBGCP3,Ubr5,rmats,1434,GO_Cellular_Component_2023
Intracellular Non-Membrane-Bounded Organelle (GO:0043232),127/1195,2.606051142989542e-4,1.5920081726457078,19.769370514840418,CCNT1;TMEM179B;GEMIN2;FMR1;SPPL2B;PRDM5;HJURP;RBPJ;ZFYVE1;CDC14B;PPP1CC;RPS6KA6;CSPP1;NUSAP1;ESCO1;DIMT1;DDX11;SPICE1;MTUS1;RECQL;CSNK1D;TSC1;ESCO2;CDYL;MIF4GD;EML3;JMJD6;ILF3;SHQ1;BIN1;PKP4;WDFY3;KIF20B;MACF1;INO80E;MEAF6;DHX9;EPB41;HTRA2;NOLC1;BAZ2A;DEDD2;FXR1;SYCE2;SDCBP;DHX33;RACGAP1;IRAK1;CALD1;EPB41L3;CAMTA1;UTP20;ZC3H14;PLK4;UPF3B;CDC6;FANCE;PTK2;WAPL;FANCG;POLA1;TPX2;STAG1;STAG2;ZZZ3;MDM2;TUBGCP3;MMS19;ZCCHC4;EIF4G3;CUTC;TOP2A;FAF2;BRCA1;FOXM1;TENT4B;SMG6;EPB41L4A;XPO6;SH3PXD2B;TRIM68;SPG11;PPP1R12A;NSUN5;ACTR6;PARP2;ZFP91;EDF1;TERF1;ZFX;DDX50;SIRT2;UCHL5;METTL22;TRAF7;PSRC1;TUT1;LDAH;GAPDH;KANK1;PNKP;AKAP8;NOL9;TAF1D;TCOF1;BMS1;ATXN1L;EXOSC8;BNIP2;EXOSC2;EXOSC1;DEDD;SUZ12;TAF15;TAF13;KRR1;LRWD1;RRP1B;APTX;MAD2L2;CENPF;WEE1;SNX15;TTC3;RGS12;ERCC6;TARDBP,Ubr5,rmats,1434,GO_Cellular_Component_2023
Nuclear Lumen (GO:0031981),90/780,2.606051142989542e-4,1.7348602484472049,21.29000683423793,TOP2A;CCNT1;TMEM179B;GEMIN2;FMR1;SPPL2B;PRDM5;HJURP;RBPJ;TENT4B;SMG6;CDC14B;PPP1CC;RPS6KA6;XPO6;TRIM68;NUSAP1;SPG11;PBRM1;PPP1R12A;NSUN5;ACTR6;DIMT1;PARP2;DDX11;MTUS1;ZFP91;EDF1;TERF1;ZFX;DDX50;SPIDR;MIF4GD;SIRT2;UCHL5;JMJD6;METTL22;TRAF7;ILF3;SHQ1;TUT1;WDFY3;KIF20B;INO80E;MEAF6;DHX9;PNKP;AKAP8;NOLC1;BAZ2A;NOL9;DEDD2;FXR1;TAF1D;TCOF1;DHX33;BMS1;ATXN1L;EXOSC8;CAMTA1;BNIP2;UTP20;EXOSC2;ZC3H14;EXOSC1;DEDD;PLK4;SUZ12;TAF15;TAF13;KRR1;INSR;UPF3B;LRWD1;CDC6;RRP1B;APTX;FANCG;MAD2L2;POLA1;WEE1;STAG2;ZZZ3;SNX15;TTC3;MDM2;RGS12;ERCC6;ZCCHC4;CUTC,Ubr5,rmats,1434,GO_Cellular_Component_2023
Nucleolus (GO:0005730),88/771,4.365719315934151e-4,1.7118168033259438,19.86013607231793,TOP2A;CCNT1;TMEM179B;GEMIN2;FMR1;SPPL2B;PRDM5;HJURP;RBPJ;TENT4B;SMG6;CDC14B;PPP1CC;RPS6KA6;XPO6;TRIM68;NUSAP1;SPG11;PPP1R12A;NSUN5;ACTR6;DIMT1;PARP2;DDX11;MTUS1;ZFP91;EDF1;TERF1;ZFX;DDX50;MIF4GD;SIRT2;UCHL5;JMJD6;METTL22;TRAF7;ILF3;SHQ1;TUT1;WDFY3;KIF20B;INO80E;MEAF6;DHX9;PNKP;AKAP8;NOLC1;BAZ2A;NOL9;DEDD2;FXR1;TAF1D;TCOF1;DHX33;BMS1;ATXN1L;EXOSC8;POLR2E;CAMTA1;BNIP2;UTP20;EXOSC2;ZC3H14;EXOSC1;DEDD;PLK4;SUZ12;TAF15;TAF13;KRR1;UPF3B;LRWD1;CDC6;RRP1B;APTX;FANCG;MAD2L2;POLA1;WEE1;STAG2;ZZZ3;SNX15;TTC3;MDM2;RGS12;ERCC6;ZCCHC4;CUTC,Ubr5,rmats,1434,GO_Cellular_Component_2023
INO80-type Complex (GO:0097346),9/25,0.0013988511997935892,7.322368421052632,75.17239163011617,TFPT;INO80E;ING3;SRCAP;ACTR6;RUVBL2;ACTR5;NFRKB;UCHL5,Ubr5,rmats,1434,GO_Cellular_Component_2023
Nuclear Chromosome (GO:0000228),19/95,0.0013988511997935892,3.26678445229682,33.275532963834095,TOP2A;PBRM1;INO80E;SRCAP;ACTR6;ACTR5;NCAPH2;SPIDR;UCHL5;TFPT;RAD50;ING3;RUVBL2;BRMS1L;RGS12;SUDS3;NCAPD3;NFRKB;BRD4,Ubr5,rmats,1434,GO_Cellular_Component_2023
Microtubule Cytoskeleton (GO:0015630),44/342,0.00390944018607963,1.9404953889237604,17.56714367566405,CEP57;MACF1;SHMT2;SLAIN2;KIF15;SPAST;RACGAP1;RUSC1;CSPP1;DBT;MAP7;TCP11L1;TOGARAM1;KIF21A;MAP4;CLASP1;ENKD1;IQCB1;CCT2;RBM39;GAS2L3;MID1IP1;MTUS1;SPICE1;CSNK1D;TUBE1;GTF2F2;SIRT2;EML3;EML4;NISCH;MAD2L2;TPX2;CENPF;CLIP1;DLG1;PSRC1;TBCE;CDK2AP2;MMS19;TUBGCP3;TUBGCP4;KIF20B;GAPDH,Ubr5,rmats,1434,GO_Cellular_Component_2023
Vesicle Coat (GO:0030120),10/37,0.0061362697765284325,4.821837286724927,41.01832813605323,SEC23A;NECAP2;PDCD6;COPG2;CLINT1;SEC24C;EPN1;COPE;SEC31A;EPN2,Ubr5,rmats,1434,GO_Cellular_Component_2023
Ino80 Complex (GO:0031011),6/14,0.006801159710568031,9.746848739495798,81.06353196147674,TFPT;INO80E;ACTR5;RUVBL2;NFRKB;UCHL5,Ubr5,rmats,1434,GO_Cellular_Component_2023
Microbody Membrane (GO:0031903),12/53,0.007120854321652528,3.8129052176597718,30.948631909154823,ABCD4;MAVS;ABCD3;AGPS;PEX5;NBR1;FAR1;MPV17;DECR2;PEX26;RAB8B;DHRS4,Ubr5,rmats,1434,GO_Cellular_Component_2023
Peroxisomal Membrane (GO:0005778),12/53,0.007120854321652528,3.8129052176597718,30.948631909154823,ABCD4;MAVS;ABCD3;AGPS;PEX5;NBR1;FAR1;MPV17;DECR2;PEX26;RAB8B;DHRS4,Ubr5,rmats,1434,GO_Cellular_Component_2023
Histone Acetyltransferase Complex (GO:0000123),8/27,0.009864620391660523,5.47634162545213,42.28771536917023,ING4;BRPF1;MEAF6;KANSL1;PHF20;BRPF3;KANSL2;EP300,Ubr5,rmats,1434,GO_Cellular_Component_2023
Clathrin Coat (GO:0030118),6/16,0.012006279874704266,7.796638655462185,58.169767588061674,NECAP2;EPS15L1;CLINT1;EPN1;EPN2;PICALM,Ubr5,rmats,1434,GO_Cellular_Component_2023
Cytoskeleton (GO:0005856),64/599,0.01732609512941144,1.5744375468995158,11.073757952335164,MTRR;SPPL2B;FOXM1;ING4;EPB41L4A;MPRIP;RUSC1;CFL2;DBT;IQCB1;GAS2L3;PPP1R12A;NCOA5;MTUS1;ANK3;GTF2F2;PJA2;EML3;EML4;NISCH;CLIP1;ILF3;ADAM17;PSRC1;BIN1;PKP4;TLN2;PHLDB2;GAPDH;KANK1;NOTCH3;MACF1;TMEM63B;SHMT2;DHX9;EPB41;HTRA2;SLAIN2;NOL9;LIMA1;SDCBP;ABLIM1;NDOR1;SPAST;CALD1;EPB41L3;MAP7;FLNB;VILL;PDLIM5;APBB3;ENKD1;RBM39;MID1IP1;MYO9B;PTK2;CLK3;TPX2;MYO1B;KANSL2;CROCC;ZYX;HNRNPC;TUBGCP4,Ubr5,rmats,1434,GO_Cellular_Component_2023
Peroxisome (GO:0005777),19/129,0.03923921073157916,2.2529007388371345,13.87527319481092,ABCD4;ABCD3;MVK;ECI2;ECH1;MIEF1;MFF;PEX26;DHRS4;PRDX5;MAVS;AGPS;PEX5;NBR1;NUDT17;FAR1;MPV17;DECR2;RAB8B,Ubr5,rmats,1434,GO_Cellular_Component_2023
RNA Binding (GO:0003723),195/1411,2.208131123037241e-16,2.2092456959668647,94.02761837106362,EIF4A2;TCERG1;TFRC;RPL31;RTCA;NUDT1;GPATCH4;GPATCH8;TIAL1;PSMD4;ALKBH1;LUC7L;SEC63;ABT1;SRRM2;MBNL1;RBFOX2;TYW5;SECISBP2;DDX11;GTPBP1;JMJD6;SRRM1;FAM133B;ZC3H11A;SRFBP1;DUS3L;MACF1;PRKRIP1;TRMT2A;RTF1;GIGYF2;MTDH;DHX30;PCBP3;ERI3;PCBP2;SERPINH1;RBM12;SRPK2;PRPF38B;ZRANB2;LARP7;UPF3B;ERAL1;PUM1;PUM2;TBL2;AGO2;HNRNPC;NOL12;FARSA;TOP2A;FASTKD3;BRCA1;KRI1;ZCCHC17;FARS2;FASTK;PABPC4;PRPF40B;PPRC1;UCHL5;GNL3;DUS2;SLTM;RPUSD3;ARHGEF1;STAU1;AKAP8;UNK;TCOF1;RRP36;FLNB;EXOSC1;TEFM;TRMT10B;MYEF2;YTHDF3;MCRS1;STAT3;ADAT1;ELP1;RSRC2;TRMT1;NOC3L;RRP1B;APTX;TARBP2;SCAF4;KTN1;CCDC9;ZYX;OTUD4;DBR1;FMR1;SPPL2B;CASC3;RPL10A;YARS2;VIRMA;EIF4ENIF1;PPP1CC;CWC22;NUSAP1;FBRSL1;MTPAP;HMGN2;RARS2;DIMT1;PUS1;ALG13;NOSIP;PRPF4B;POLRMT;ILF3;HNRNPUL1;SRSF7;FKBP3;ANKRD17;YTHDC1;RTN4;RCC1L;HNRNPDL;SAFB2;KHDC4;GCN1;MARK2;TIA1;UBE2I;RBPMS;FUS;LSM1;PYM1;HELZ;ANKHD1;CLK3;LSM2;CNOT4;LSM7;CNOT1;EIF4G3;EIF4G1;RBM25;CELF1;AKAP8L;ADAR;MRPL4;MRPL3;SNRNP70;MRPL9;LRRFIP1;METTL16;RBM5;RBM6;EIF5A;RBM18;RBM19;SPATS2;DARS2;TRNAU1AP;DDX50;REXO4;SUPV3L1;DALRD3;PKM;SARS2;NOA1;ESRP1;LUC7L3;RBM47;DDX25;RRBP1;ADD1;TBRG4;MTHFSD;GANAB;FIP1L1;TRA2A;CFAP20;SMNDC1;NOP56;PTCD3;RBM39;KRR1;IMMT;TPD52L2;CDK11B;NAP1L4;TNIP1;ACIN1;R3HDM1;TRIM32;TNRC6A;R3HDM2,Wt1,rmats,1453,GO_Molecular_Function_2023
Ubiquitin-Like Protein Transferase Activity (GO:0019787),45/240,1.1562541549216582e-6,3.007867132867133,58.620091258790424,HDAC4;CUL5;RNF13;UHRF2;RNF14;MGRN1;BRCA1;RMND5B;ZNRF1;RNF115;RNF214;UBE2Q2;ARIH2;MARCHF8;BTRC;FBXO9;ATG5;UBE2F;PIAS3;HACE1;UBE2I;UBE2B;FBXW11;WWP1;TRAF2;TOPORS;PJA2;CHFR;RNF41;RNF146;CNOT4;RNF167;UBE2W;TRAF7;ITCH;RNF103;KCTD10;TTC3;MDM2;RNF181;MDM4;BCOR;FBXL5;CBLL1;TRIM32,Wt1,rmats,1453,GO_Molecular_Function_2023
Ubiquitin-Protein Transferase Activity (GO:0004842),62/412,7.6264472778039315e-6,2.317374961487111,39.85194700736565,RNF10;RNF13;RNF14;LTN1;CBLB;BRCA1;RNF115;UBE2Q2;TRIM24;ARIH2;TRIM26;BTRC;RNF111;FBXO9;RNF44;FBXW11;TRAF2;PEX2;TOPORS;PJA2;RNF41;RNF167;TRAF7;KCTD10;PELI1;CBLL1;RNF121;CUL5;UHRF2;MGRN1;UBR1;UBE2J2;RNFT1;UBE2J1;RMND5B;ZNRF1;RNF214;RNF138;UBR5;MARCHF8;RFFL;HACE1;UBE2B;WWP1;CHFR;BSPRY;RNF146;CNOT4;UBE2W;ITCH;RNF103;TRIM39;RNF149;TTC3;MDM2;RNF181;MDM4;TRIP12;BCOR;FBXL5;TRIM32;TAF1,Wt1,rmats,1453,GO_Molecular_Function_2023
Protein-Lysine N-methyltransferase Activity (GO:0016279),16/54,1.396571311227199e-4,5.423286818298355,75.93562102532867,SETD5;SUV39H2;SETD2;SETDB1;KMT5C;EHMT2;SETD6;EHMT1;METTL22;NSD1;NSD2;KMT5B;KMT5A;JARID2;EEF1AKMT2;EZH2,Wt1,rmats,1453,GO_Molecular_Function_2023
Histone H4 Acetyltransferase Activity (GO:0010485),9/20,5.961397018154751e-4,10.502644170234198,129.4696964271129,ING4;NAA60;BRD1;BRPF1;NAA40;KAT5;BRPF3;JADE1;BRCA2,Wt1,rmats,1453,GO_Molecular_Function_2023
GTPase Binding (GO:0051020),36/225,6.576148197846937e-4,2.467721880565917,29.602239284452903,USP6NL;BECN1;STOML2;GARRE1;MAPKAP1;DOCK7;ARHGAP1;GCC2;CIB1;RASIP1;STRN3;AKAP13;GGA1;AP3M1;GOLGA4;AP1G1;DNM1L;GIT1;PLEKHG3;HACE1;ANKRD27;DAPK3;ARHGEF16;TSC2;MYO9B;GAPVD1;CYRIB;RABGGTB;RNF41;LSM2;IFT20;MYO1C;PEX5;RAB3GAP2;RIN3;ULK1,Wt1,rmats,1453,GO_Molecular_Function_2023
Small GTPase Binding (GO:0031267),33/199,6.576148197846937e-4,2.5732776175123027,30.603286550547505,USP6NL;GARRE1;MAPKAP1;DOCK7;ARHGAP1;GCC2;CIB1;STRN3;AKAP13;GGA1;AP3M1;GOLGA4;AP1G1;DNM1L;GIT1;PLEKHG3;HACE1;ANKRD27;DAPK3;ARHGEF16;TSC2;MYO9B;GAPVD1;CYRIB;RABGGTB;RNF41;LSM2;IFT20;MYO1C;PEX5;RAB3GAP2;RIN3;ULK1,Wt1,rmats,1453,GO_Molecular_Function_2023
RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),36/228,7.040860811526884e-4,2.4287667607621737,28.394502653072728,HDAC4;ATF2;TCERG1;HDAC5;SMARCB1;HDAC3;UHRF2;SETD6;CHD4;RBPJ;HIF1A;ADD1;MTDH;NRIP1;CPNE1;MLX;RBBP8;UBXN7;E4F1;BBS5;GTF2I;TCF7L2;TBP;STAT3;DNMT3A;ARID1A;MAD2L2;NCOR1;CREB1;TADA3;TAF4B;TAF6;TACC2;TCF3;TRIM32;TAF1,Wt1,rmats,1453,GO_Molecular_Function_2023
DNA Binding (GO:0003677),95/846,9.411157515931022e-4,1.6577013662686373,18.594357797013078,TOP2A;APP;SMARCB1;CCNT1;MPG;OGG1;FMR1;CHD4;SMC5;BRCA1;RBPJ;BRCA2;SPATA24;SNAPC4;MLX;DNMT3B;SMARCAD1;TRIM26;GET1;LRRFIP1;YAF2;POLE;RBM5;MEN1;KDM6A;POLG;RBM6;SREBF1;PARP2;SECISBP2;DDX11;DNMT3A;TINF2;RAD23A;POLRMT;ARID1A;REXO4;TOPORS;SIRT3;SUPV3L1;TAF6L;ILF3;MAU2;SLTM;MTF2;RARB;ZMYND11;HDAC4;BLM;KDM3A;GTF3C4;TSG101;GTF3C5;WBP2;PNKP;RTF1;PDS5B;HIF1A;DEDD2;PSMC3IP;TFPT;HMBOX1;RNF138;PCBP2;HSF1;ZSCAN10;SAFB2;RBBP8;PATZ1;DEDD;BPTF;CTC1;TCF7L2;TCF7L1;ATAD5;CENPX;NR1H2;STAT3;MLH1;APTX;USF1;FANCG;NR2F6;CDK9;CAMSAP3;NR4A1;RAD50;TDP2;TAF4B;AUNIP;TCF4;TAF6;TCF3;EZH2;TAF1,Wt1,rmats,1453,GO_Molecular_Function_2023
Cadherin Binding (GO:0045296),45/319,9.411157515931022e-4,2.131420558228268,23.824176350138345,MACF1;PDXDC1;SRC;CTNND1;ARHGAP1;ASAP1;CLINT1;GIGYF2;RTN4;ADD1;SLC9A3R2;PDLIM1;LIMA1;ARVCF;BAIAP2L1;MPRIP;COBLL1;STK38;PACSIN2;FLNB;LRRFIP1;EMD;EPS15;GCN1;MARK2;TMPO;UNC45A;NOP56;IST1;CEMIP2;ARHGEF16;SCRIB;CGN;EPS15L1;GAPVD1;HCFC1;KTN1;EPN2;PPFIBP1;PKM;ABI1;NUMB;PKP4;PHLDB2;CC2D1A,Wt1,rmats,1453,GO_Molecular_Function_2023
Histone H3 Methyltransferase Activity (GO:0140938),11/36,0.0019289288793012534,5.651650485436893,58.577325353775244,SETD5;SUV39H2;SETD2;SETDB1;EHMT2;NSD1;CARM1;NSD2;EHMT1;JARID2;EZH2,Wt1,rmats,1453,GO_Molecular_Function_2023
Protein Serine/Threonine Kinase Activity (GO:0004674),46/342,0.002141350412756292,2.0158522061507136,20.507581576291344,PRKAA1;ROCK1;STK11;MAPK7;IRAK1;FASTK;CHEK1;GRK6;STK38;PHKG2;TLK1;MAP4K5;MAP3K7;MARK3;MARK2;BRD4;MAP4K4;MAP2K6;SRPK2;CHUK;RIPK2;LIMK2;DAPK3;PRKCD;CDC7;PRPF4B;VRK1;OXSR1;PRKAB1;CLK4;CDK11B;CLK3;MAPK12;CLK2;MAPK13;CDK9;CLK1;MELK;STK25;RPS6KB2;CDK10;ULK1;SIK2;CSNK1G2;CAMK1G;TAF1,Wt1,rmats,1453,GO_Molecular_Function_2023
Microtubule Binding (GO:0008017),35/239,0.002912083061152605,2.219381758345087,21.718165449824767,CEP57;MACF1;TUBGCP2;FMR1;SKA1;RACGAP1;OPA1;HAUS8;NUSAP1;KRIT1;CHP1;DNM1L;DLGAP5;CLASP1;CDK5RAP2;MAP4K4;FBXW11;CEP295;KIF23;MACO1;HAUS6;CGN;CAMSAP3;CCDC88A;CLIP1;PSRC1;HOOK2;PRC1;TUBGCP6;TUBGCP3;KIF20B;GAPDH;HDGFL3;CCDC61;MDM1,Wt1,rmats,1453,GO_Molecular_Function_2023
Tubulin Binding (GO:0015631),43/322,0.0038281117708275857,1.9968072396349679,18.84600971428154,CEP57;SETD2;GPAA1;TUBGCP2;FMR1;BRCA1;BRCA2;SKA1;RACGAP1;OPA1;HAUS8;NUSAP1;KRIT1;CHP1;TRAPPC14;DNM1L;EMD;DLGAP5;GIT1;CLASP1;CDK5RAP2;APPL1;MAP4K4;CEP295;KIF23;MACO1;HAUS6;CGN;NISCH;CCDC88A;CLIP1;PSRC1;HOOK2;IFT81;PRC1;TUBGCP6;TUBGCP3;KIF20B;ARHGEF7;GAPDH;HDGFL3;CCDC61;MDM1,Wt1,rmats,1453,GO_Molecular_Function_2023
Acetylation-Dependent Protein Binding (GO:0140033),8/23,0.0058418834535787995,6.839953863898501,60.75150327106165,ZZZ3;CARM1;TRIM24;MLLT1;BRD9;MLLT3;BRD4;TAF1,Wt1,rmats,1453,GO_Molecular_Function_2023
Lysine-Acetylated Histone Binding (GO:0070577),8/23,0.0058418834535787995,6.839953863898501,60.75150327106165,ZZZ3;CARM1;TRIM24;MLLT1;BRD9;MLLT3;BRD4;TAF1,Wt1,rmats,1453,GO_Molecular_Function_2023
Ubiquitin Protein Ligase Activity (GO:0061630),41/311,0.006063138817258435,1.9655781135242891,17.265755380088013,RNF10;RNF13;UHRF2;RNF14;MGRN1;LTN1;CBLB;UBR1;RNFT1;ZNRF1;RNF115;RNF138;UBR5;TRIM24;ARIH2;MARCHF8;TRIM26;RFFL;RNF111;RNF44;HACE1;WWP1;PEX2;TOPORS;PJA2;RNF41;BSPRY;RNF146;RNF167;ITCH;UBOX5;RNF103;TRIM39;RNF149;PELI1;MDM2;RNF181;TRIP12;CBLL1;TRIM32;RNF121,Wt1,rmats,1453,GO_Molecular_Function_2023
DNA-binding Transcription Factor Binding (GO:0140297),38/282,0.006257255069091553,2.0144644615651974,17.51654859295572,HDAC4;ATF2;TCERG1;HDAC5;CRTC2;HDAC3;CCNT1;UHRF2;CRTC1;CHD4;RBPJ;HIF1A;MTDH;KAT5;MLX;RBBP8;UBXN7;E4F1;BBS5;GTF2I;ZBTB17;TCF7L2;RBFOX2;TLE1;TBP;DAPK3;STAT3;DNMT3A;USF1;HCFC1;MAD2L2;CENPF;NCOR1;CREB1;CARM1;TCF3;BCOR;TAF1,Wt1,rmats,1453,GO_Molecular_Function_2023
Kinase Binding (GO:0019900),55/460,0.006463259540387474,1.7623236016178314,15.171716763061525,ATF2;DGKD;TFRC;WWC2;PRKAG2;PTPRK;FOXM1;EIF4ENIF1;PPP1CC;CHP1;SPG11;TNS2;CDK5RAP2;MAP2K3;PARP6;FBXW5;PPP1R12A;STRADA;PRKCD;AP1B1;ADAM10;VRK1;RAD23A;TRAF2;OXSR1;CDC25C;ATG13;PRKAB1;LIME1;ANKRA2;ARHGEF7;BECN1;CAB39;MAPKAP1;PRKRIP1;HIF1A;RACGAP1;IRAK1;RNF138;PDCD10;HSF1;RICTOR;RFFL;MAP2K6;TCF7L2;STAT3;TPRKB;PTK2;USF1;TBL2;DLG3;PRC1;DNAJA3;PTPN6;RAD9A,Wt1,rmats,1453,GO_Molecular_Function_2023
Histone H3K9 Methyltransferase Activity (GO:0046974),5/9,0.006651397654785803,16.00742403314917,136.5263804045366,SETD5;SUV39H2;SETDB1;EHMT2;EHMT1,Wt1,rmats,1453,GO_Molecular_Function_2023
Nuclear Receptor Binding (GO:0016922),20/115,0.007031275902966662,2.7108385058948836,22.83775715133766,TCF7L2;KDM3A;RNF14;WBP2;MED16;ARID1A;HIF1A;FOXP1;MED12;NR4A1;MED22;NCOR1;CNOT1;NSD1;TADA3;NRIP1;MMS19;TRIP12;TACC2;TAF1,Wt1,rmats,1453,GO_Molecular_Function_2023
Ubiquitin-Like Protein Ligase Activity (GO:0061659),41/319,0.007864483210144154,1.90817912242444,15.720068559140001,RNF10;RNF13;UHRF2;RNF14;MGRN1;LTN1;CBLB;UBR1;RNFT1;ZNRF1;RNF115;RNF138;UBR5;TRIM24;ARIH2;MARCHF8;TRIM26;RFFL;RNF111;PIAS3;RNF44;HACE1;WWP1;PEX2;TOPORS;PJA2;RNF41;BSPRY;RNF146;RNF167;ITCH;RNF103;TRIM39;RNF149;PELI1;MDM2;RNF181;TRIP12;CBLL1;TRIM32;RNF121,Wt1,rmats,1453,GO_Molecular_Function_2023
Lysine N-methyltransferase Activity (GO:0016278),8/25,0.007864483210144154,6.034602076124568,49.614383539507415,METTL22;SETD2;EHMT2;SETD6;EHMT1;KMT5A;EEF1AKMT2;EZH2,Wt1,rmats,1453,GO_Molecular_Function_2023
Protein Kinase Binding (GO:0019901),58/511,0.013032513389986802,1.6606961158979958,12.695994835269333,TOP2A;ATF2;TFRC;RNF13;PRKAG2;PTPRK;FOXM1;PPP1CC;SPG11;CDK5RAP2;APPL1;MAP2K3;FBXW5;PPP1R12A;PRKCD;AP1B1;ADAM10;VRK1;TRAF2;OXSR1;CDC25C;ATG13;PRKAB1;LIME1;PJA2;ANKRA2;ARHGEF7;BECN1;HDAC5;MAPKAP1;PRKRIP1;HIF1A;MAPK7;RACGAP1;IRAK1;PRKAR2B;RNF138;PDCD10;STK38;HSF1;RICTOR;RFFL;MAP2K6;TCF7L2;STAT3;TPRKB;PTK2;USF1;MAD2L2;CCDC88A;TBL2;TNIP1;PRC1;DNAJA3;NBR1;PTPN6;TCF3;RAD9A,Wt1,rmats,1453,GO_Molecular_Function_2023
Histone Acetyltransferase Activity (GO:0004402),8/27,0.013032513389986802,5.398798033145146,41.209983774436104,ATF2;NAA60;NAA40;SRCAP;KAT5;BRCA2;KAT14;TAF1,Wt1,rmats,1453,GO_Molecular_Function_2023
Methylated Histone Binding (GO:0035064),14/71,0.01321108534097296,3.155944064469722,23.92315362989295,FMR1;LRWD1;JMJD7;ING4;MBTD1;ZZZ3;MTF2;TRIM24;GET1;NCAPD3;ZMYND11;HDGFL2;BPTF;TAF1,Wt1,rmats,1453,GO_Molecular_Function_2023
Double-Stranded RNA Binding (GO:0003725),13/65,0.01731321335639382,3.2109375,23.350559634625117,MBNL1;TFRC;PRKRIP1;ADAR;APTX;TARBP2;MTDH;DUS2;SUPV3L1;DHX30;ILF3;AGO2;LRRFIP1,Wt1,rmats,1453,GO_Molecular_Function_2023
Histone H4K20 Methyltransferase Activity (GO:0042799),4/7,0.019524820404860435,17.06372210720037,121.41878485449722,KMT5C;NSD1;NSD2;KMT5B,Wt1,rmats,1453,GO_Molecular_Function_2023
GTPase Regulator Activity (GO:0030695),49/424,0.01990086513800966,1.6912212725546059,11.942460204145176,USP6NL;DOCK6;GPSM1;FAM13B;ITSN1;DOCK7;ARHGAP1;RCBTB2;AKAP13;SYDE1;DNM1L;TBC1D22A;TBC1D22B;GIT1;GARNL3;PLEKHG3;UNC45A;STARD8;DENND2A;ARHGEF16;TSC2;RAB3IL1;GAPVD1;ARHGAP45;RNF167;RP2;RIN3;ARHGEF1;ARHGEF7;DEPDC5;NPRL3;ARHGAP17;ASAP1;RASGRP2;RCC1L;ARHGAP21;CYTH2;RACGAP1;CHN1;KRIT1;TBC1D17;ANKRD27;RANBP3;GBF1;MYO9B;ARHGAP28;CCDC88A;RAB3GAP2;RGS12,Wt1,rmats,1453,GO_Molecular_Function_2023
tRNA Binding (GO:0000049),11/51,0.020458293208966846,3.5294209431345354,24.705646215722535,TRMT10B;DALRD3;SARS2;TYW5;ALKBH1;PUS1;ELP1;DARS2;TRNAU1AP;YARS2;FARS2,Wt1,rmats,1453,GO_Molecular_Function_2023
Microtubule Minus-End Binding (GO:0051011),5/12,0.021812480802964256,9.145619573796369,62.88175650862748,CAMSAP3;MACF1;TUBGCP2;TUBGCP6;TUBGCP3,Wt1,rmats,1453,GO_Molecular_Function_2023
Protein Tyrosine Phosphatase Activity (GO:0004725),14/76,0.021812480802964256,2.900647851330449,19.93117048871444,PTPRS;MTMR3;EYA2;PTPRK;PTPN12;CDC25C;PTPN13;PTPN14;PTK2;CDC14B;MTMR7;PTPN6;TNS2;CDKN3,Wt1,rmats,1453,GO_Molecular_Function_2023
Double-Stranded Telomeric DNA Binding (GO:0003691),4/8,0.03055223408209718,12.797101449275363,82.94705528855962,HMBOX1;RAD50;ZBTB48;TERF2,Wt1,rmats,1453,GO_Molecular_Function_2023
U6 snRNA Binding (GO:0017070),5/13,0.03055223408209718,8.00198549723757,51.62490985928712,EIF5A;LSM7;LARP7;METTL16;LSM2,Wt1,rmats,1453,GO_Molecular_Function_2023
"Catalytic Activity, Acting On A tRNA (GO:0140101)",9/39,0.03055223408209718,3.84702216066482,24.792960406567758,DUS2;TYW5;ALKBH1;TARS2;FTSJ1;DUS3L;OSGEP;ANKZF1;TRIT1,Wt1,rmats,1453,GO_Molecular_Function_2023
