ko_symbol,event,database,term,overlap,adjusted_p_value,odds_ratio,combined_score,genes,gene_number
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438),12/32,0.018712247153469936,2.9881401617250676,16.515084872870794,CDC20;FEM1A;FBXW7;FEM1B;AXIN1;UBE2N;BUB1B;BUB3;FBXO5;RPS2;BMI1;MAD2L1,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Interferon-Beta Production (GO:0032728),13/36,0.019017869451760507,2.81524995441165,15.510973818836144,HSP90AA1;DHX9;MAVS;TBK1;POLR3A;POLR3B;STING1;POLR3C;POLR3D;POLR3F;POLR3G;TLR4;TLR2,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),65/283,0.01928692583565727,1.4909164260945797,8.191881348467687,GSK3B;SMARCB1;CSF2;HSP90AB1;CSF1;LAMC1;ACTB;PPP3CA;KAT5;SIN3A;DPF1;DPF3;FBXO5;ARID2;SMARCC1;PBRM1;SMARCC2;ACTL6B;ACTL6A;CTNNBIP1;IL18;AXIN2;ARID1A;ARID1B;TGFBR1;TGFBR2;CCNA2;CREB1;MYOD1;PPARG;IL6ST;CRB2;YAP1;SMARCD1;CEBPB;SMARCD2;TNXB;SMARCD3;LAMA2;LAMA1;LEF1;NID1;BLOC1S5;SDCBP;BLOC1S6;VHL;NKX2-5;BRD7;SMAD2;SMARCE1;XBP1;SMAD4;SMAD3;PHF10;LAMB2;LAMB1;SMARCA2;MTOR;SMARCA4;COL1A1;NUDT21;IL6;CTNNB1;BMAL1;EZH2,3351
complex_genes,SE,GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),84/381,0.01937814656745404,1.4156131254386535,7.769961045819151,PRR5;GSK3B;TNFRSF6B;SLC7A11;PHB2;COMP;BABAM2;PIDD1;CCND2;MYC;NUP62;MLST8;CASP2;IL10;MED1;PRKCI;PCID2;PLAUR;SIRT1;YWHAZ;THOC6;SUPV3L1;CAT;BIRC5;NAA35;PHIP;ATF5;IL6ST;CARD14;FXN;NAIP;BIRC2;BIRC3;BECN1;HDAC2;PRKAA1;PRKAA2;RPL10;PRKDC;HDAC1;MAPKAP1;LEF1;TAF9;PIK3R1;THBS1;RELA;MALT1;PDCD10;DDRGK1;FIGNL1;FLNA;PRAME;RICTOR;RIPK1;VHL;NKX2-5;ATG5;MCL1;BARD1;HSPA9;XBP1;STIL;CBX4;IL2;MTOR;VEGFA;KLHL20;IL4;AHI1;LSM8;PSMC5;GCLC;IL6;KRT18;COPS5;IL2RB;BCL2;CDK1;MDM2;CTNNB1;NAA16;NAA15;BCL2L2;MAD2L1,3351
complex_genes,SE,GO_Biological_Process_2023,Establishment Of Protein Localization To Chromosome (GO:0070199),7/14,0.019697455111391923,4.976674641148326,27.208422657690335,NIPBL;TERT;RUVBL2;NABP2;POT1;SGF29;BRCA2,3351
complex_genes,SE,GO_Biological_Process_2023,Mitochondrial Calcium Ion Transmembrane Transport (GO:0006851),7/14,0.019697455111391923,4.976674641148326,27.208422657690335,SMDT1;MCUB;PMPCB;MICU3;MICU2;MICU1;MCU,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Hemopoiesis (GO:1903706),7/14,0.019697455111391923,4.976674641148326,27.208422657690335,ING5;BRPF1;MAFB;MEAF6;BRPF3;KAT6B;KAT6A,3351
complex_genes,SE,GO_Biological_Process_2023,Synaptonemal Complex Assembly (GO:0007130),7/14,0.019697455111391923,4.976674641148326,27.208422657690335,SYCE3;SYCE2;SYCE1;SYCP2;STAG3;SYCP1;TEX12,3351
complex_genes,SE,GO_Biological_Process_2023,Synaptonemal Complex Organization (GO:0070193),7/14,0.019697455111391923,4.976674641148326,27.208422657690335,SYCE3;SYCE2;SYCE1;SYCP2;STAG3;SYCP1;TEX12,3351
complex_genes,SE,GO_Biological_Process_2023,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),21/70,0.019765402029152935,2.1364221364221363,11.67064081233264,FGB;GSK3B;FGA;CSF2;SERPINE1;FGG;BRCA1;THBS1;TGFBR1;RELA;IL4;IL1A;TERT;PSME3;BCL2;ITGAV;ITGA6;PHIP;RIPK1;MEN1;MCL1,3351
complex_genes,SE,GO_Molecular_Function_2023,Clathrin Adaptor Activity (GO:0035615),7/14,0.019800452683872843,4.976674641148326,27.208422657690335,AP2S1;AP2A1;AP2B1;AP2A2;AP1M2;AP2M1;AP1M1,3351
complex_genes,SE,GO_Biological_Process_2023,Striated Muscle Contraction (GO:0006941),18/57,0.020010121169749404,2.3000761614623,12.533936750655817,RYR1;KCNH2;RYR2;TNNC1;ATP1B1;RYR3;KLHL41;TTN;PIK3CA;KCNQ1;TNNT2;TCAP;TNNI3;SCN5A;SCN3B;SCN4B;SCN1B;SCN2B,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),23/79,0.020064139875303495,2.04777107657967,11.151385783681835,APC2;BARD1;GSK3B;GSK3A;NDUFA13;HSP90AA1;VCP;CSNK2A1;FBXW7;FAF1;PTEN;AXIN1;SNF8;RBX1;DCAF1;DDB1;CUL4A;APC;VPS11;VPS35;CCDC22;CDK5RAP3;VPS28,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Blood Coagulation (GO:0030194),9/21,0.02032674533562239,3.733617594254937,20.275563665435456,THBD;VTN;PLAU;SERPINE1;EMILIN2;PLAT;EMILIN1;THBS1;USF1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Anoikis (GO:2000209),9/21,0.02032674533562239,3.733617594254937,20.275563665435456,ITGB1;NOTCH1;BRMS1;MYBBP1A;PIK3CA;BCL2;PIK3R3;ITGA5;MCL1,3351
complex_genes,SE,GO_Biological_Process_2023,Protein Catabolic Process (GO:0030163),28/102,0.02056268082243662,1.8873372319053932,10.223570323336595,VCP;FBXO27;PCSK9;TCIRG1;PRPF19;FBXO44;MALT1;PSMA8;BAG6;CASP8;CAPN2;PMAIP1;FBXO6;RIPK1;CTSB;HSPA8;HSP90AA1;FBXO2;FBXO17;CLPX;MTOR;DDB1;RNF123;PSMA6;CLPP;MDM2;STT3B;CUL4B,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of RNA Splicing (GO:0043484),28/102,0.02056268082243662,1.8873372319053932,10.223570323336595,SF3B5;ENY2;SF3B3;AHNAK;TRRAP;TAF9;PIK3R1;SGF29;TAF5L;POLR2A;ATXN7;SNRNP70;U2AF2;CCNL2;ATXN7L3;RPS13;TAF12;TAF10;USP22;SUPT7L;RPS26;TADA2B;KAT2B;TAF6L;KAT2A;MYOD1;TADA3;MCM2,3351
complex_genes,SE,GO_Biological_Process_2023,CD40 Signaling Pathway (GO:0023035),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,ITGB1;RNF31;PHB1;ITGA5;PHB2,3351
complex_genes,SE,GO_Biological_Process_2023,MyD88-independent Toll-Like Receptor Signaling Pathway (GO:0002756),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,TICAM2;TRAF3;TLR6;TICAM1;TLR4,3351
complex_genes,SE,GO_Biological_Process_2023,RNA Secondary Structure Unwinding (GO:0010501),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,AGO3;DDX39B;AGO4;DHX9;AGO2,3351
complex_genes,SE,GO_Biological_Process_2023,Box C/D snoRNP Assembly (GO:0000492),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,PIH1D1;RUVBL2;RUVBL1;TAF9;PIH1D2,3351
complex_genes,SE,GO_Biological_Process_2023,Cellular Response To Platelet-Derived Growth Factor Stimulus (GO:0036120),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,HDAC1;HAS1;MARS1;PDGFB;HAS2,3351
complex_genes,SE,GO_Biological_Process_2023,Endosome To Melanosome Transport (GO:0035646),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,BLOC1S5;BLOC1S6;BLOC1S3;AP3D1;AP1M1,3351
complex_genes,SE,GO_Biological_Process_2023,Endosome To Pigment Granule Transport (GO:0043485),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,BLOC1S5;BLOC1S6;BLOC1S3;AP3D1;AP1M1,3351
complex_genes,SE,GO_Biological_Process_2023,Internal Protein Amino Acid Acetylation (GO:0006475),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,KAT2B;KAT2A;KAT5;NAA10;KAT7,3351
complex_genes,SE,GO_Biological_Process_2023,Maintenance Of Apical/Basal Cell Polarity (GO:0035090),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,CRB2;PDCD6IP;LIN7A;LIN7C;LIN7B,3351
complex_genes,SE,GO_Biological_Process_2023,Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045199),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,CRB2;PDCD6IP;LIN7A;LIN7C;LIN7B,3351
complex_genes,SE,GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,IL10;NONO;RACK1;FBXO7;HIF1A,3351
complex_genes,SE,GO_Biological_Process_2023,Plasminogen Activation (GO:0031639),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,FGB;FGA;PLAU;FGG;PLAT,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Centriole Replication (GO:0046601),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,PLK4;STIL;VPS4B;NUP62;SASS6,3351
complex_genes,SE,GO_Biological_Process_2023,Protein Localization To Perinuclear Region Of Cytoplasm (GO:1905719),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,HOOK2;FHIP1A;HOOK1;FHIP1B;HOOK3,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of DNA Methylation (GO:0044030),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,DNMT3L;KMT2A;MYC;SMARCA5;MPHOSPH8,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Helicase Activity (GO:0051095),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,MSH6;MSH2;MSH3;POT1;SIRT1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Type B Pancreatic Cell Development (GO:2000074),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,GSK3B;GSK3A;BAD;BMAL1;CLOCK,3351
complex_genes,SE,GO_Biological_Process_2023,Sensory Organ Morphogenesis (GO:0090596),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,NIPBL;INTU;COL5A2;WDPCP;GLI3,3351
complex_genes,SE,GO_Biological_Process_2023,Skin Morphogenesis (GO:0043589),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,COL1A1;COL1A2;ITGB4;VPS33B;ITGA6,3351
complex_genes,SE,GO_Biological_Process_2023,succinyl-CoA Metabolic Process (GO:0006104),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,SUCLA2;OGDH;DLST;SUCLG2;SUCLG1,3351
complex_genes,SE,GO_Biological_Process_2023,Tyrosine Phosphorylation Of STAT Protein (GO:0007260),5/8,0.021217355991363682,8.291492329149232,44.42432533775296,IL21;IL15;IFNL4;JAK2;JAK1,3351
complex_genes,SE,GO_Biological_Process_2023,Calcineurin-Mediated Signaling (GO:0097720),6/11,0.021217355991363682,5.970941704035875,31.974411330548648,PPP3CA;PPP3CB;PPP3R1;PPP3CC;PPP3R2;NFATC2,3351
complex_genes,SE,GO_Biological_Process_2023,Carbon Dioxide Transport (GO:0015670),6/11,0.021217355991363682,5.970941704035875,31.974411330548648,HBG2;HBG1;HBE1;HBB;HBA1;HBD,3351
complex_genes,SE,GO_Biological_Process_2023,Histone H2A Ubiquitination (GO:0033522),6/11,0.021217355991363682,5.970941704035875,31.974411330548648,BARD1;RAD51;RING1;BRCA1;BRCA2;RNF2,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900103),6/11,0.021217355991363682,5.970941704035875,31.974411330548648,XBP1;BCL2L11;BAX;BAK1;PIK3R1;ATF6,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Platelet Aggregation (GO:1901731),6/11,0.021217355991363682,5.970941704035875,31.974411330548648,IL6;MMRN1;EMILIN2;EMILIN1;IL6ST;JAK2,3351
complex_genes,SE,GO_Biological_Process_2023,Protein Localization To Kinetochore (GO:0034501),6/11,0.021217355991363682,5.970941704035875,31.974411330548648,ZWILCH;ZW10;CDK1;KNTC1;BUB3;KNL1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Lipid Kinase Activity (GO:0043550),6/11,0.021217355991363682,5.970941704035875,31.974411330548648,RB1;RBL2;RBL1;PIK3R3;PIK3R2;PIK3R1,3351
complex_genes,SE,GO_Biological_Process_2023,Retinoic Acid Receptor Signaling Pathway (GO:0048384),6/11,0.021217355991363682,5.970941704035875,31.974411330548648,RXRB;RXRA;SNW1;THRB;RARA;PPARG,3351
complex_genes,SE,GO_Biological_Process_2023,Telomere Maintenance In Response To DNA Damage (GO:0043247),6/11,0.021217355991363682,5.970941704035875,31.974411330548648,MAD2L2;SHLD2;SHLD1;TERF2IP;TRAPPC13;TERF2,3351
complex_genes,SE,GO_Biological_Process_2023,Anterograde Trans-Synaptic Signaling (GO:0098916),48/199,0.021375804566268024,1.5877678931254549,8.48909544579942,GABRB3;GRIA1;GABRB2;GRIA2;GABRB1;NLGN1;NRXN1;CHRNA9;GRIK4;GRIK1;GRIK2;CHRND;GLRA1;SDCBP;GRIN2A;GLRA2;GLRA3;CHRNA10;GABRD;MBL2;GABRQ;GABBR2;KCND2;KCNIP2;GAD1;HTR3E;HTR3C;GAD2;HTR3D;HTR3A;HTR3B;GRIN2B;GRIN1;CACNB1;CACNB2;CACNB3;DLG1;CACNB4;DLG2;CDK5;DLG3;GLRB;DLG4;GIPC1;EXOC4;APBA1;SCN2B;PAFAH1B1,3351
complex_genes,SE,GO_Molecular_Function_2023,Double-Stranded Telomeric DNA Binding (GO:0003691),5/8,0.02163303012653283,8.291492329149232,44.42432533775296,RAD50;XRCC6;XRCC5;TERF1;TERF2,3351
complex_genes,SE,GO_Molecular_Function_2023,Histone Methyltransferase Binding (GO:1990226),6/11,0.02163303012653283,5.970941704035875,31.974411330548648,NOP56;HSP90AB1;CBX3;PHF1;CTNNB1;LCOR,3351
complex_genes,SE,GO_Molecular_Function_2023,tRNA (Guanine) Methyltransferase Activity (GO:0016423),6/11,0.02163303012653283,5.970941704035875,31.974411330548648,TRMT10B;TRMT10C;METTL1;THUMPD2;THUMPD3;TRMT11,3351
complex_genes,SE,GO_Molecular_Function_2023,Voltage-Gated Potassium Channel Activity Involved In Ventricular Cardiac Muscle Cell Action Potential Repolarization (GO:1902282),6/11,0.02163303012653283,5.970941704035875,31.974411330548648,KCNH2;KCNJ5;KCNE1;KCNE2;KCNQ1;KCNJ3,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Peptidase Activity (GO:0010952),10/25,0.021959298872151405,3.3191659183877085,17.650077725494015,PSENEN;NDUFA13;VCP;NCSTN;APH1B;DDRGK1;PSME3;PSME1;PSME2;TANK,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146),10/25,0.021959298872151405,3.3191659183877085,17.650077725494015,YAP1;KMT2D;UFL1;VPS18;DDRGK1;CNOT1;CNOT2;VPS11;CNOT9;STRN3,3351
complex_genes,SE,GO_Biological_Process_2023,ERAD Pathway (GO:0036503),25/89,0.022515632829632332,1.947839935357787,10.3071990406432,VCP;CCDC47;FAF1;FBXO27;DERL3;FAF2;DERL1;DERL2;FBXO44;BAG6;TMEM67;UFD1;FBXO6;SEC61B;UBXN6;GET4;XBP1;FBXO2;FBXO17;ERLIN1;ERLIN2;NPLOC4;PSMC6;STT3B;ATF6,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Response To Biotic Stimulus (GO:0002833),14/41,0.023131252987690108,2.582803360747622,13.588266613160366,DHX9;IFNB1;LY96;CYBA;POLR3B;POLR3C;POLR3D;MMRN2;IFNK;POLR3F;EMILIN2;POLR3G;EMILIN1;FADD,3351
complex_genes,SE,GO_Biological_Process_2023,Protein Localization To Lysosome (GO:0061462),14/41,0.023131252987690108,2.582803360747622,13.588266613160366,BECN1;SZT2;VPS4A;KICS2;PIK3R4;ATG14;AP4M1;AP3M1;HGS;SH3BP4;PIK3C3;KPTN;LAMTOR4;LAMTOR5,3351
complex_genes,SE,GO_Biological_Process_2023,Establishment Of Mitotic Spindle Orientation (GO:0000132),11/29,0.023131252987690108,3.0429308050565536,16.004727930032566,ITGB1;NSFL1C;UBXN2B;KAT5;DYNLT1;FBXW11;ZW10;CENPA;NDC80;MAD2L1;PAFAH1B1,3351
complex_genes,SE,GO_Biological_Process_2023,Heterotypic Cell-Cell Adhesion (GO:0034113),11/29,0.023131252987690108,3.0429308050565536,16.004727930032566,ITGB1;ITGA4;ITGAD;ITGB3;ITGB2;ITGAX;ITGA7;ITGAV;ITGB7;PARVA;ITGA5,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385),11/29,0.023131252987690108,3.0429308050565536,16.004727930032566,CACNB1;PPP3CA;CACNB2;PPP3CB;PPP3R1;CACNB3;PPP3CC;PPP3R2;CACNB4;FMR1;AKAP5,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Protein Modification Process (GO:0031401),53/225,0.023398961531190653,1.5394830552695784,8.07788448782092,FBH1;SUV39H1;FMR1;ITGB3;ILK;RRP8;GOLGA2;FLCN;CCND3;CCND2;KAT5;CCND1;RB1CC1;RACK1;RAC1;HRAS;HSP90AA1;AKTIP;AXIN1;PLAUR;AXIN2;ATG14;DYNLL1;SIRT1;CCNA2;BRMS1;IFNG;INCENP;BIRC5;CARD14;CSF1R;CDCA8;PIK3R3;BAZ2A;AMBRA1;AURKB;FXR1;FXR2;RELN;RIPK1;FNIP1;IL34;SMARCA5;VEGFB;VEGFC;VEGFA;MAVS;CD4;CALM3;CALM1;CALM2;BMAL1;RAMP1,3351
complex_genes,SE,GO_Biological_Process_2023,Calcium Ion Import Across Plasma Membrane (GO:0098703),13/37,0.02348740281801787,2.697785600159776,14.137450394138982,CACNA1C;NALF1;SCN10A;SCN11A;SCN8A;SCN9A;SCN7A;SCN4A;CACNA1S;SCN5A;SCN2A;SCN3A;SCN1A,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),13/37,0.02348740281801787,2.697785600159776,14.137450394138982,FCN1;IL10;COLEC11;FCN2;COLEC10;FCN3;PHB1;XBP1;CFP;IL2;RPS19;IFNG;MBL2,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666),13/37,0.02348740281801787,2.697785600159776,14.137450394138982,PDGFRB;GSK3B;HSP90AB1;BOD1;ITGA1;TSC1;MTOR;PPP4R4;CRY2;CSNK2B;CALM3;CALM1;CALM2,3351
complex_genes,SE,GO_Biological_Process_2023,Cytosolic Transport (GO:0016482),33/127,0.024085583758075478,1.7516159439806087,9.133364829099264,VPS29;BECN1;PIK3R4;WASHC2C;VPS26A;AP2A1;VPS26B;WASHC2A;AP4M1;SNX1;SNX2;VPS51;AP1G1;VPS50;FHIP1B;VPS53;VPS52;VPS54;VPS35;TRIM27;WASHC1;YKT6;SNX5;SNX6;RIC1;HOOK3;SNF8;ATG14;KLHL20;RGP1;HOOK2;HOOK1;PIK3C3,3351
complex_genes,SE,GO_Biological_Process_2023,Excitatory Postsynaptic Potential (GO:0060079),8/18,0.024156556429986244,3.981812743045169,20.71903950132568,GSK3B;GSK3A;GRIN2A;FOXM1;GRIN2C;GRIN2B;GRIN1;GRIN2D,3351
complex_genes,SE,GO_Biological_Process_2023,Melanosome Localization (GO:0032400),8/18,0.024156556429986244,3.981812743045169,20.71903950132568,BBS2;BLOC1S5;BLOC1S6;VPS33A;VPS33B;BLOC1S3;BBS7;BBS5,3351
complex_genes,SE,GO_Biological_Process_2023,Membrane Repolarization (GO:0086009),8/18,0.024156556429986244,3.981812743045169,20.71903950132568,KCNH2;KCNE1;KCNE2;KCND3;KCNIP2;KCNQ1;ATP1B1;KCNJ2,3351
complex_genes,SE,GO_Biological_Process_2023,ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194),8/18,0.024156556429986244,3.981812743045169,20.71903950132568,CNOT6;CNOT7;NCBP1;NCBP2;CNOT1;CNOT8;TNRC6A;TNRC6B,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031),8/18,0.024156556429986244,3.981812743045169,20.71903950132568,CCND3;HSP90AB1;CCND2;CCND1;CCNY;PDGFB;PKD2;PKD1,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898),8/18,0.024156556429986244,3.981812743045169,20.71903950132568,BAG6;XBP1;BCL2L11;DDIT3;BAX;PMAIP1;PIK3R1;BAK1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Lymphocyte Activation (GO:0051249),8/18,0.024156556429986244,3.981812743045169,20.71903950132568,DCAF15;CD4;KAT2A;KLRC2;KLRC3;ORC3;KLRD1;KLRC1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307),8/18,0.024156556429986244,3.981812743045169,20.71903950132568,KCNH2;KCNE1;KCNE2;KCNQ1;SCN5A;SCN4B;SCN1B;SNTA1,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),22/76,0.02448533910756358,2.0309179711402603,10.538267455756772,IL33;XBP1;NOS2;DHX9;CARD9;STAT3;CYBA;BCL10;IL17RA;PYCARD;TLR1;IL1A;IL6;MAVS;IFNG;IL17F;TLR6;TLR4;MYD88;MBL2;TLR2;IL17A,3351
complex_genes,SE,GO_Biological_Process_2023,Ribosomal Large Subunit Biogenesis (GO:0042273),17/54,0.02469715796199091,2.2893043013019017,11.857048256358548,RPL5;RPL10;RPL10L;RPLP0;RPL11;RPL35A;RPL23A;WDR12;RPL6;RPL7;MRPL20;LAS1L;PES1;CINP;RPL14;RPL26;MDN1,3351
complex_genes,SE,GO_Biological_Process_2023,Metal Ion Transport (GO:0030001),42/171,0.024830898335181865,1.6254471596140196,8.408345971003746,RYR1;CATSPER1;RYR2;CATSPER3;RAMP2;CALCRL;RAMP3;TUSC3;CATSPER4;SLC3A2;MAGT1;SLC5A2;PKD2;PKD1;RYR3;SCN11A;SCN9A;SCN7A;CACNA1S;SCN5A;SCN3B;SCN3A;KCNJ2;SCN1A;KCNJ3;NDUFA9;KCNJ5;TRPC5;MMGT1;KCND3;TRPC4;KCNIP2;TRPC1;SCNN1G;CACNB3;SCNN1D;SCN8A;SCNN1B;SCN4A;SCN2A;SCN4B;RAMP1,3351
complex_genes,SE,GO_Molecular_Function_2023,Protein Homodimerization Activity (GO:0042803),136/662,0.024882818026984582,1.2966358975571968,6.753619499426371,CSF1;FMR1;PHB2;PYCARD;PSMD7;FBXO4;KCNH2;CUBN;PDGFRA;SLC30A8;DNTTIP1;TSC2;TRNT1;FOXP3;FOXP2;RNF40;MSH6;RRAGA;MSH2;MSH3;DDIT3;CHMP4C;CHMP4A;VPS25;ATF3;ISCU;CSF1R;BLM;TSG101;FECH;KMT2A;ABCB7;PDGFB;PDGFA;FXR1;BLOC1S6;SNX1;FXR2;SNX2;TERT;CLTRN;IRAK1;PDCD10;IRAK2;PDGFC;TPR;RIPK1;S100A10;MCL1;SNX6;BARD1;STAT5B;SMAD4;SMAD3;HPS4;SNF8;COQ9;AIMP1;EXT1;GNPTG;MLXIPL;EXT2;TADA2A;EPRS1;HOOK1;BCL2;COL9A1;COL9A3;COL9A2;CNOT9;BCL2L2;HSP90AB1;DPY30;PKD2;SYNE1;IKBKB;CHMP1A;RACK1;MLX;DGCR8;IKBKG;HSP90AA1;PDCD6IP;CHUK;TNNC1;AXIN1;ARNT;COMMD1;TERF1;TERF2;QTRT1;SUPV3L1;QTRT2;SFPQ;COL2A1;MYOD1;CAT;PAFAH1B3;PAFAH1B2;CEBPA;CEBPB;GTF2A2;KARS1;TIMM9;VPS4B;TIMM10;NLRC4;THBS1;RELA;ADD1;ADD2;NFS1;PLN;FLNA;DROSHA;BAK1;NOS2;STAT1;CARD9;STAT3;USF2;TARBP2;USF1;VEGFA;MKLN1;NUDT21;CD4;ABCB10;LYRM4;STING1;PRKRA;KLHL7;BAX;IL17F;CD247;MAD2L1,3351
complex_genes,SE,GO_Molecular_Function_2023,Ligand-Gated Calcium Channel Activity (GO:0099604),8/18,0.024882818026984582,3.981812743045169,20.71903950132568,RYR1;RYR2;GRIN2A;GRIN2C;GRIN2B;RYR3;GRIN1;GRIN2D,3351
complex_genes,SE,GO_Molecular_Function_2023,Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843),22/76,0.025101167555942952,2.0309179711402603,10.538267455756772,RYR1;KCNH2;CATSPER1;HCN4;HCN3;CATSPER3;KCNE1;KCND2;KCNJ11;KCND3;CATSPER4;CACNA1C;PKD2;CACNB1;CACNB2;CACNB3;CACNB4;KCNQ1;ITGAV;CACNA1S;HCN2;HCN1,3351
complex_genes,SE,GO_Biological_Process_2023,Blood Circulation (GO:0008015),16/50,0.02612782516684944,2.344474821412823,12.00159456883363,HCN4;GUCY1A1;GUCY1B1;NPR1;STAT1;SGCZ;SOD1;ACE2;GCLC;SGCD;PLN;COL4A3;ITGB1BP1;TNNI3;GCLM;SGCG,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),16/50,0.02612782516684944,2.344474821412823,12.00159456883363,C1QA;PHB1;ITGAM;HBG2;HBG1;FAF1;ITGB2;HBE1;HBB;HBD;AXIN2;HBA1;GRIN2B;IFNG;RIPK1;EIF4G1,3351
complex_genes,SE,GO_Biological_Process_2023,Pyruvate Metabolic Process (GO:0006090),16/50,0.02612782516684944,2.344474821412823,12.00159456883363,PFKFB2;PDHX;PFKFB1;PDHA2;PDHA1;PDHB;LDHC;LDHB;LDHA;PFKL;ME1;DLAT;DLD;GAPDH;PFKM;LDHAL6B,3351
complex_genes,SE,GO_Biological_Process_2023,Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),15/46,0.02746864987553872,2.4103620329542816,12.209252432445787,RB1;NOTCH1;IL15;LAMA4;NR1H2;DOCK7;NR1H3;RBPJ;FLCN;STK11;DDIT3;BMAL1;TLR4;IL18R1;ATF4,3351
complex_genes,SE,GO_Biological_Process_2023,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),9/22,0.02746864987553872,3.44620908714266,17.448881867537654,ITGB1;ITGB2;PPARG;TLR6;TICAM1;LDLR;TLR4;SREBF2;MYD88,3351
complex_genes,SE,GO_Biological_Process_2023,Negative Regulation Of Myeloid Cell Differentiation (GO:0045638),9/22,0.02746864987553872,3.44620908714266,17.448881867537654,HSPA9;SKIC8;H4C9;CDK6;MAFB;CTR9;MYB;LEO1;PEX2,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623),9/22,0.02746864987553872,3.44620908714266,17.448881867537654,KCNH2;KCNE1;KCNE2;KCNQ1;FLNA;SCN5A;SCN4B;SCN1B;SNTA1,3351
