Term,Overlap,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,ko_symbol,event,type,gene_number,db
RNA Binding (GO:0003723),129/1411,7.160429744328361e-9,2.0419876588877988,51.272402649923656,EIF4A2;DBR1;TFRC;FMR1;SPPL2B;NUDT1;MKI67;NUSAP1;FBRSL1;UBAP2L;MTPAP;CAST;RARS2;DIMT1;SECISBP2;ACTN1;PUS1;ALG13;LARP4B;GTPBP1;SRRM1;ILF3;DKC1;ZC3H11A;ANKRD17;ZCCHC8;AARS2;PRKDC;MAZ;RTN4;MTDH;DHX30;HNRNPDL;DHX33;PCBP2;ERI3;G3BP2;SERPINH1;SAFB2;UTP20;RBM10;MARK2;SRPK2;TIA1;RCC2;KNOP1;UPF3B;PUM1;CLK3;PRRC2B;PUM2;SRPK1;SETX;HNRNPL;TBL2;FUBP3;GOLGB1;AGO2;RNPS1;EIF4G3;SUGP2;RBM25;TUT7;RBM26;CELF1;AKAP8L;BRCA1;ZCCHC17;TENT4B;YBX3;RPGR;FARS2;SMG6;LRRFIP1;RBM7;RBM5;RBM33;PSTK;TOP3B;WDR36;DDX55;RBM18;ZFR;SPATS2;DARS2;TRNAU1AP;REXO4;DUS2;SARS2;PKM;SLTM;HNRNPH1;ESRP1;RPUSD3;HNRNPH2;EIF4E2;LUC7L2;STAU1;SRF;PARN;RBM4B;TBRG4;MTHFSD;UNK;FIP1L1;U2AF2;PES1;FAM120A;FLNA;RALY;CFAP20;RBM39;MYEF2;GPKOW;YTHDF3;KRR1;YLPM1;RSRC2;RRP1B;TPD52L2;APTX;CDK11B;KTN1;SEC23IP;CMSS1;TNIP1;ZYX;ACIN1;R3HDM1,Spen,SE,rmats,1002,GO_Molecular_Function_2023
GTPase Binding (GO:0051020),30/225,2.858081807723773e-4,2.9761000316555872,41.133906265080306,USP6NL;GARRE1;ARHGAP1;GCC2;CIB1;AMBRA1;C9ORF72;YBX3;RASIP1;STRN3;AKAP13;GGA1;GOLGA4;XPO4;ANKFY1;FLNA;SH3BP4;ERC1;PLEKHG3;HACE1;ANKRD27;ATP6AP1;RCC2;TSC2;OCRL;CYRIB;RNF41;RRAGB;PEX5;RIN3,Spen,SE,rmats,1002,GO_Molecular_Function_2023
Small GTPase Binding (GO:0031267),27/199,4.6723816351106474e-4,3.0310196779964222,39.174199220912165,USP6NL;GARRE1;ARHGAP1;GCC2;CIB1;C9ORF72;YBX3;STRN3;AKAP13;GGA1;GOLGA4;XPO4;ANKFY1;FLNA;SH3BP4;ERC1;PLEKHG3;HACE1;ANKRD27;ATP6AP1;RCC2;TSC2;OCRL;CYRIB;RNF41;PEX5;RIN3,Spen,SE,rmats,1002,GO_Molecular_Function_2023
Protein Serine/Threonine Kinase Activity (GO:0004674),35/342,0.007439791089694578,2.203615062536001,21.74745102648438,PRKAA1;PRKDC;CAMKK2;IKBKB;IRAK1;CHEK2;STK16;PHKG2;TLK2;TLK1;MAP3K7;MARK3;MARK2;PAK4;MAP2K6;SRPK2;NEK9;RIPK2;LIMK2;MOK;CSNK1D;VRK1;PASK;PRKAB1;CLK4;CDK11B;CLK3;ACVR2A;MAPK12;SRPK1;CLK2;RPS6KB2;MAPKAPK5;CSNK1G2;CAMK1G,Spen,SE,rmats,1002,GO_Molecular_Function_2023
Ubiquitin-Like Protein Transferase Activity (GO:0019787),27/240,0.0086245693448176,2.4422535211267604,23.196700705937303,UHRF2;MGRN1;UBE3A;BRCA1;ZNRF1;RNF115;RNF214;SHARPIN;BTRC;ATG5;HACE1;UBE2B;SMURF1;NSMCE2;WWP1;CHFR;PML;RNF41;RNF146;TTC3;MDM2;ERCC8;MDM4;BIRC6;RBCK1;TRIM11;TRIM33,Spen,SE,rmats,1002,GO_Molecular_Function_2023
Ubiquitin Binding (GO:0043130),13/80,0.01541162925089211,3.7140334726770594,32.44298667651621,ILRUN;USPL1;FAF2;RNF19B;RAD23A;SIRT2;NSFL1C;SHARPIN;NBR1;MDM2;MARCHF7;RBCK1;MAP3K7,Spen,SE,rmats,1002,GO_Molecular_Function_2023
Double-Stranded RNA Binding (GO:0003725),11/65,0.028895240035665633,3.894009044362223,30.967256041769414,DUS2;DHX30;ILF3;TFRC;DHX33;ACTN1;ZFR;AGO2;LRRFIP1;APTX;MTDH,Spen,SE,rmats,1002,GO_Molecular_Function_2023
Ubiquitin-Protein Transferase Activity (GO:0004842),37/412,0.032574617798323956,1.904113298791019,14.660054643436172,UHRF2;MGRN1;RNF19B;UBE3A;BRCA1;UBE2J2;RPGR;ZNRF1;RNF115;RNF214;HERC2;SHARPIN;RNF215;RNF138;TRIM24;TRIM26;RFFL;BTRC;HACE1;RING1;UBE2B;SMURF1;FBXO17;WWP1;CHFR;RNF41;RNF146;RNF149;TTC3;MDM2;ERCC8;MDM4;BIRC6;RBCK1;TRIM33;TRIM11;RNF121,Spen,SE,rmats,1002,GO_Molecular_Function_2023
Methylation-Dependent Protein Binding (GO:0140034),11/68,0.03357309309657865,3.688476994706747,27.852338210159413,PHF20L1;KMT2E;MBTD1;ZZZ3;FMR1;MTF2;TRIM24;NCAPD3;JMJD7;ZMYND11;BPTF,Spen,SE,rmats,1002,GO_Molecular_Function_2023
GTPase Regulator Activity (GO:0030695),37/424,0.04453136256372649,1.843882127699455,13.208366602719263,USP6NL;TBC1D9B;FAM13B;ITSN1;NPRL3;ARHGAP1;ARHGAP19;AGAP1;ARHGAP17;ASAP1;C9ORF72;RCBTB2;RIC8A;EEF1B2;AKAP13;SYDE1;FLCN;HERC2;SIPA1L1;CHN1;SH3BP4;SIRPA;TBC1D14;BRD8;ECT2;GARNL3;PLEKHG3;ANKRD27;RANBP3;STARD8;DENND2A;TSC2;OCRL;RIN3;DENND6B;RGS12;RGL2,Spen,SE,rmats,1002,GO_Molecular_Function_2023
GTPase Activator Activity (GO:0005096),22/211,0.04943440447600435,2.2340891912320484,15.557266447091658,USP6NL;TBC1D9B;RANBP3;FAM13B;STARD8;NPRL3;ARHGAP1;ARHGAP19;AGAP1;TSC2;OCRL;ARHGAP17;ASAP1;SYDE1;FLCN;SIPA1L1;CHN1;TBC1D14;RGS12;BRD8;ECT2;GARNL3,Spen,SE,rmats,1002,GO_Molecular_Function_2023
DNA Repair (GO:0006281),45/291,4.33041373930973e-8,3.584371893875679,89.38626108437768,MUS81;PRKDC;TEX264;FMR1;PNKP;NUDT1;CIB1;BRCA1;PDS5A;BABAM2;HPF1;MTA1;EXO1;CHEK2;NSD2;EP400;RBBP8;PMS2;POLI;KMT5B;ATRIP;POLE;NHEJ1;PMS1;MUTYH;CDKN2D;FANCM;UBE2B;USP3;ATRX;RECQL;GTF2H1;FANCC;RAD23A;FANCE;APTX;FANCG;REXO4;SETX;RAD52;POLA1;RAD50;ERCC8;TRIP13;ERCC6,Spen,SE,rmats,1002,GO_Biological_Process_2023
DNA Damage Response (GO:0006974),44/384,2.8277140853623497e-4,2.5204224487289695,38.00566489783722,MUS81;ATF2;PRKDC;FMR1;BRAT1;PNKP;NUDT1;CIB1;SMC6;BRCA1;PDS5A;BABAM2;HPF1;HERC2;EXO1;CHEK2;EP400;TLK2;RBBP8;POLI;KMT5B;TRAPPC13;BID;ATRIP;MAP2K6;MUTYH;UBE2B;NCOA6;USP3;ATRX;RECQL;GTF2H1;VRK1;FANCC;ZDHHC16;USP28;FANCG;REXO4;MAPK12;PML;SETX;POLA1;RAD50;ERCC8,Spen,SE,rmats,1002,GO_Biological_Process_2023
Double-Strand Break Repair (GO:0006302),26/168,2.8277140853623497e-4,3.5374047564072963,53.255689252105135,MUS81;PSMD14;PRKDC;PNKP;CIB1;SMC6;BRCA1;RAD54B;MBTD1;BABAM2;HPF1;MTA1;RNF138;CHEK2;NSD2;RBBP8;SMARCAD1;NHEJ1;NSMCE2;RECQL;SETX;RAD52;POLA1;MMS22L;RAD50;TRIP13,Spen,SE,rmats,1002,GO_Biological_Process_2023
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),41/367,0.001012868644975498,2.44362020645672,32.967936026003166,WDR26;PSMD14;KEAP1;OTUD7B;RNF19B;AMBRA1;RPGR;BAG6;ZNRF1;RNF115;SHARPIN;MTA1;RNF215;PCBP2;TBL1X;BTRC;RFFL;UBL7;ATE1;HACE1;FBXW5;UBE2B;SMURF1;FBXL19;WWP1;RAD23A;ARMC8;PPP2R5C;NTAN1;USP28;SIRT2;CHFR;PML;RNF146;NSFL1C;RNF149;TTC3;CHMP2A;MDM2;ERCC8;RBCK1,Spen,SE,rmats,1002,GO_Biological_Process_2023
Regulation Of RNA Splicing (GO:0043484),18/102,0.0015813943678405832,4.1189024390243905,52.58972610377586,SRPK2;RBM39;TIA1;CELF1;RRP1B;CLK4;CLK3;SRRM1;CLK2;SRPK1;HNRNPL;SETX;HNRNPH1;U2AF2;ESRP1;TADA3;METTL4;HNRNPH2,Spen,SE,rmats,1002,GO_Biological_Process_2023
DNA Metabolic Process (GO:0006259),34/288,0.0015813943678405832,2.591982820329277,32.76382027975891,MUS81;PRKDC;FMR1;PNKP;NUDT1;BRCA1;PDS5A;HPF1;EXO1;CBS;EP400;RBBP8;SMARCAD1;POLI;NT5M;KMT5B;ATRIP;POLE;POLG;MUTYH;TOP3B;UBE2B;USP3;ATRX;RECQL;DONSON;GTF2H1;FANCC;TERF2;FANCG;REXO4;RAD52;POLA1;RAD50,Spen,SE,rmats,1002,GO_Biological_Process_2023
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),36/319,0.0019968896291508,2.4644997037069554,30.197544560233272,ANAPC15;WDR26;ANAPC16;PSMD14;FAF2;AMBRA1;UBE2J2;ECPAS;BAG6;AMN1;ZNRF1;SHARPIN;MTA1;PCBP2;TBL1X;BTRC;RFFL;KLHDC10;FBXW5;UBE2B;SMURF1;FBXL19;FBXO17;WWP1;RAD23A;ARMC8;PPP2R5C;SIRT2;PML;TMUB2;FBXL12;NSFL1C;MDM2;ERCC8;RBCK1;RNF121,Spen,SE,rmats,1002,GO_Biological_Process_2023
Mitotic Sister Chromatid Segregation (GO:0000070),18/111,0.0035852026487591462,3.71852871754524,42.89046380770416,AKAP8L;KIF23;EML3;EML4;WRAP73;STAG1;STAG2;ESPL1;KIFC1;CENPI;CHEK2;NUSAP1;CHMP2A;FLNA;NCAPD3;PIBF1;CLASP1;CLASP2,Spen,SE,rmats,1002,GO_Biological_Process_2023
Protein Phosphorylation (GO:0006468),48/500,0.00394168125811514,2.064451494406412,23.268184132805775,ATF2;APP;PRKAA1;PKDCC;CCNT1;PRKDC;SRC;PRKAG2;CAMKK2;IKBKB;IRAK1;CHEK2;RB1CC1;STK16;TLK2;NEK1;TLK1;ERC1;MAP3K7;MARK3;MARK2;PAK4;SRPK2;TBP;STRADA;LIMK2;VRK1;CSNK1D;PASK;ATG13;PRKAB1;CLK4;CDK11B;PTK2;CLK3;ACVR2A;MAPK12;SRPK1;CLK2;ILF3;CREB1;TAF8;MAPKAPK5;BIRC6;COQ8A;CSNK1G2;CAMK1G;TAF2,Spen,SE,rmats,1002,GO_Biological_Process_2023
Internal Peptidyl-Lysine Acetylation (GO:0018393),10/39,0.00394168125811514,6.5937847608453835,72.80501602512867,BAG6;MBTD1;ATAT1;PHF20L1;MEAF6;TADA3;EP400;EP300;BRD8;KAT14,Spen,SE,rmats,1002,GO_Biological_Process_2023
Proteasomal Protein Catabolic Process (GO:0010498),27/220,0.00394168125811514,2.6982064567556794,29.778308648699603,WDR26;PSMD14;AMBRA1;BAG6;ZNRF1;SHARPIN;MTA1;PCBP2;TBL1X;BTRC;RFFL;ATE1;FBXW5;UBE2B;SMURF1;FBXL19;WWP1;RAD23A;ARMC8;PPP2R5C;SIRT2;PML;RNF41;NSFL1C;MDM2;ERCC8;RBCK1,Spen,SE,rmats,1002,GO_Biological_Process_2023
Peptidyl-Lysine Modification (GO:0018205),16/94,0.00394168125811514,3.936131481770427,43.43127076938664,USPL1;HDAC10;ESCO1;UHRF2;NSMCE2;PLOD3;PLOD1;SMC6;SIRT2;PML;SENP1;SENP6;NNAT;MDM2;EP300;EEF1AKMT2,Spen,SE,rmats,1002,GO_Biological_Process_2023
Regulation Of mRNA Processing (GO:0050684),9/35,0.00937581305759311,6.6135254473623055,66.71347718127006,SRPK2;RBM39;TIA1;SLTM;PAPOLA;SAFB2;CDK11B;SRPK1;SRRM1,Spen,SE,rmats,1002,GO_Biological_Process_2023
Protein Autoubiquitination (GO:0051865),13/71,0.009412378962991127,4.292388689376242,42.96436376503366,UHRF2;UBE2B;RNF19B;UBE3A;BRCA1;RNF41;RNF146;BABAM2;RNF115;MDM2;MARCHF7;ERCC8;TRIM11,Spen,SE,rmats,1002,GO_Biological_Process_2023
Mitotic Spindle Assembly (GO:0090307),10/44,0.009725840747005983,5.6226280834914615,55.707179804874166,WRAP73;STAG1;STAG2;KIFC1;CHEK2;FLNA;KIF23;PIBF1;CLASP1;CLASP2,Spen,SE,rmats,1002,GO_Biological_Process_2023
Protein Modification Process (GO:0036211),59/711,0.018560465589144922,1.7604922288219949,16.19105415966521,APP;CCNT1;PRKAG2;NTAQ1;CDC14B;IKBKB;DUSP12;CHEK2;RB1CC1;TLK2;NEK1;TLK1;BTRC;PPP1R12A;TBP;PPTC7;STRADA;PPP2R5B;ALG3;VRK1;CSNK1D;PPP2R5C;PASK;JMJD7;ATG13;PRKAB1;ILF3;CREB1;SDHAF2;BIRC6;CSNK1G2;PRKAA1;MEAF6;PRKDC;FUT10;CAMKK2;PORCN;IRAK1;MARK3;MARK2;ATG5;ST3GAL3;PAK4;B3GALNT2;SRPK2;ATE1;LIMK2;PTPN13;CDK11B;PTK2;CLK3;ACVR2A;SRPK1;CLK2;FAM220A;TAF8;MAN2B1;COQ8A;TAF2,Spen,SE,rmats,1002,GO_Biological_Process_2023
Phosphorylation (GO:0016310),40/429,0.021364135405127573,1.9891079531182358,17.89319172811201,APP;PRKAA1;PANK2;DGKD;CCNT1;PRKDC;PRKAG2;CAMKK2;IKBKB;IRAK1;CHEK2;RB1CC1;TLK2;NEK1;TLK1;MARK3;MARK2;PAK4;SRPK2;TBP;STRADA;LIMK2;VRK1;CSNK1D;PASK;ATG13;PRKAB1;CDK11B;PTK2;CLK3;ACVR2A;SRPK1;CLK2;ILF3;CREB1;TAF8;BIRC6;COQ8A;CSNK1G2;TAF2,Spen,SE,rmats,1002,GO_Biological_Process_2023
Histone Acetylation (GO:0016573),11/60,0.026796424958947494,4.2924895487963095,37.2770685284682,PHF20L1;MBTD1;NAA60;MEAF6;TADA3;EP400;EP300;BRD8;MAP3K7;KAT14;TAF2,Spen,SE,rmats,1002,GO_Biological_Process_2023
Spindle Assembly (GO:0051225),13/81,0.026796424958947494,3.6592220305715815,31.49313914330482,CSNK1D;HAUS6;WRAP73;STAG1;NCOR1;STAG2;HAUS8;KIFC1;CHEK2;FLNA;PIBF1;CLASP1;CLASP2,Spen,SE,rmats,1002,GO_Biological_Process_2023
Histone Modification (GO:0016570),13/81,0.026796424958947494,3.6592220305715815,31.49313914330482,MEAF6;UBE2B;USP3;SIRT2;PHF20L1;MBTD1;MTA1;TADA3;EP400;EP300;BRD8;TBL1X;KAT14,Spen,SE,rmats,1002,GO_Biological_Process_2023
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",14/94,0.03271069655677909,3.3508603238866397,27.979162843644087,SRPK2;RBM39;RBM25;TIA1;CELF1;SFSWAP;FMR1;SRRM1;SRPK1;HNRNPL;U2AF2;RNPS1;RBM7;RBM5,Spen,SE,rmats,1002,GO_Biological_Process_2023
Regulation Of DNA Repair (GO:0006282),17/129,0.03271069655677909,2.9102791878172587,24.189566563428468,PBRM1;SMARCC2;TMEM161A;MEAF6;BRCA1;ARID1B;PML;MBTD1;RAD52;BABAM2;TADA3;EP400;USP1;BRD8;ERCC6;ATRIP;TAF2,Spen,SE,rmats,1002,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair (GO:2000781),13/84,0.03382041189553136,3.5040516099631156,28.85220062020138,PBRM1;SMARCC2;MEAF6;PRKDC;PNKP;FOXM1;ARID1B;MBTD1;EP400;KMT5B;TRAPPC13;BRD8;ERCC6,Spen,SE,rmats,1002,GO_Biological_Process_2023
Intracellular Membrane-Bounded Organelle (GO:0043231),365/5175,7.720797330545717e-12,1.6901666791776682,52.88681279585967,PANK4;ATF2;PANK2;TFRC;HDAC10;ITSN1;NUDT1;NTAQ1;THYN1;SMC6;RBPJ;MKI67;HERC2;CHEK2;SPATA24;CPNE1;TRIM24;ANKFY1;FAM53A;UBAP2L;ESCO1;NSMCE2;DNTTIP1;RECQL;RFX3;CSNK1D;RFX1;ARMC8;PASK;JMJD7;PRKAB1;EML3;MED7;SRRM1;NISCH;BIN1;RRAGB;ILRUN;MEAF6;SRCAP;PRKDC;TEX264;COPS7B;SDR39U1;DCUN1D2;BAZ2B;UBE2J2;C9ORF72;MTDH;DHX30;DHX33;PCBP2;ZSCAN10;DPH3;PUSL1;ATRIP;RBM10;NHEJ1;KAT14;SEC31A;CTSA;SRPK2;HACE1;PHC1;TIPARP;DDIAS;STK11IP;INTS2;NFATC3;UPF3B;TMEM192;MEMO1;NTAN1;PTK2;SRPK1;FAM220A;SETX;HNRNPL;MLLT10;POLA1;STAG1;STAG2;FUBP3;GOLGB1;AGO2;GTF2IRD1;RNPS1;CDIN1;PKIG;EZH2;CEP57;RPAIN;INTS13;AHCTF1;HIP1;SETD6;TECR;OTUD7B;ZBTB8OS;BRCA1;MED15;N4BP2L2;SMG6;BABAM2;ZMYM2;XPO4;CTSH;CTSF;GABPA;TMED5;APPL1;TOP3B;SS18;PBRM1;RING1;NCOA6;STRADA;KIF23;TERF2;SIRT2;MED23;GAK;NCOR2;NCOR1;SLTM;KIFC1;HNRNPH1;MED20;MTF2;HNRNPH2;WDR26;MYRF;STX16;ECPAS;RAD54B;GGA1;ARVCF;RNF138;NSD2;USP1;METTL4;FLNA;PMS2;MARCHF7;METTL5;APBB2;BRD8;TBL1X;EPS15;PMS1;NKTR;CDKN2D;CENPU;RANBP3;MYEF2;ATAD5;PCGF5;YLPM1;MOK;RRP1B;APTX;RNF146;SEC23IP;TTC3;NBR1;ZYX;TRIP13;CENPP;EEF1AKMT2;SCARB1;MTCH2;DBR1;DGKD;CCNT1;CRTC1;GEMIN2;FMR1;CTNND1;RTKN2;UBP1;HIKESHI;CIB1;CDC14B;EEF1B2;PAPOLA;NEK1;EP300;SMARCAD1;KMT5B;MTPAP;MAP3K7;GTF2I;BORA;TLE1;IST1;USP3;PUS1;APLP2;IPMK;KCTD1;TSC2;VRK1;OCRL;CLIP1;ILF3;MAU2;DMTF1;DKC1;PKP4;MAPKAPK5;CSNK1G2;KMT2E;ANKRD17;ZCCHC8;ANKRD16;PSMD14;MAZ;ARHGAP19;GPATCH2L;PDS5A;BCL2L12;BAG6;SBNO1;IRAK1;DEAF1;SAFB2;TBC1D14;RPRD1B;ECT2;PIBF1;BPTF;OSBPL9;TIA1;ANKRD27;POU2F1;UBE2B;PHF12;OSBPL2;FANCC;MACO1;FANCE;CLK4;CLK3;CLK2;NSFL1C;DLG1;DAB1;TADA3;MDM2;MDM4;MAN2B1;NF2;MDM1;RERE;MUS81;KDM5C;NXT1;RBM26;CELF1;AKAP8L;FHL1;HP1BP3;FOXM1;PIK3C2A;YBX3;SENP6;DUSP12;FLCN;HPF1;EXO1;PPP6R3;SNAPC4;TLK2;TLK1;GUSB;RBM7;POLE;RBM5;KDM6A;POLG;USP48;TBP;AKTIP;ATRX;DNMT3A;PPP2R5B;RAD23A;PPP2R5C;TRNAU1AP;REXO4;ETV6;EPN2;SENP1;METTL23;MMS22L;TRAPPC6A;ELF2;CREB1;PKM;ESPL1;TFDP2;ESRP1;DNAJC5;LCOR;BIRC6;ZMYND11;ITGB3BP;VAC14;PRKAA1;KDM3A;MVK;UHRF2;MGRN1;SRF;PNKP;BRAT1;PARN;LENG8;WIZ;AMBRA1;MLLT3;CLCN3;CECR2;ZNRF1;MTA1;TNKS2;U2AF2;CBS;NRIP1;FAM120A;RBBP8;RALY;E2F6;S100PBP;REPS1;MUTYH;ATE1;KDM4C;GPKOW;IRX3;LIMK2;DONSON;EXOG;MCOLN1;PTPN13;USP28;CDK11B;CHFR;MAPK12;PML;RAD52;RAD50;CLCN4;DOLPP1;DNAJA3;TAF8;ERCC8;ACIN1;NAA16;QRICH1;RGS12;ERCC6;TRIM33;TAF2;SSBP4,Spen,SE,rmats,1002,GO_Cellular_Component_2023
Nucleus (GO:0005634),322/4487,3.8602042413297165e-11,1.686401384083045,48.885995624233615,PANK4;ATF2;PANK2;HDAC10;NUDT1;NTAQ1;THYN1;SMC6;RBPJ;MKI67;HERC2;CHEK2;SPATA24;CPNE1;TRIM24;FAM53A;UBAP2L;ESCO1;NSMCE2;DNTTIP1;RECQL;RFX3;CSNK1D;ARMC8;PASK;JMJD7;PRKAB1;EML3;MED7;SRRM1;BIN1;RRAGB;ILRUN;MEAF6;SRCAP;PRKDC;TEX264;COPS7B;SDR39U1;DCUN1D2;BAZ2B;UBE2J2;C9ORF72;MTDH;DHX30;DHX33;PCBP2;ZSCAN10;DPH3;ATRIP;RBM10;NHEJ1;KAT14;SRPK2;HACE1;PHC1;TIPARP;DDIAS;INTS2;NFATC3;UPF3B;TMEM192;MEMO1;NTAN1;PTK2;SRPK1;FAM220A;SETX;HNRNPL;MLLT10;POLA1;STAG1;STAG2;FUBP3;AGO2;GTF2IRD1;RNPS1;CDIN1;PKIG;EZH2;CEP57;RPAIN;INTS13;AHCTF1;HIP1;SETD6;TECR;OTUD7B;ZBTB8OS;BRCA1;MED15;N4BP2L2;SMG6;BABAM2;ZMYM2;XPO4;GABPA;APPL1;TOP3B;SS18;PBRM1;RING1;NCOA6;STRADA;KIF23;TERF2;SIRT2;MED23;NCOR2;NCOR1;SLTM;KIFC1;HNRNPH1;MED20;MTF2;HNRNPH2;WDR26;MYRF;ECPAS;RAD54B;ARVCF;RNF138;NSD2;USP1;METTL4;FLNA;PMS2;MARCHF7;METTL5;APBB2;BRD8;TBL1X;PMS1;NKTR;CDKN2D;CENPU;RANBP3;MYEF2;ATAD5;PCGF5;YLPM1;MOK;RRP1B;APTX;RNF146;TTC3;ZYX;TRIP13;CENPP;EEF1AKMT2;MTCH2;DBR1;DGKD;CCNT1;CRTC1;GEMIN2;FMR1;CTNND1;RTKN2;UBP1;HIKESHI;CIB1;CDC14B;EEF1B2;PAPOLA;NEK1;EP300;SMARCAD1;KMT5B;MAP3K7;GTF2I;BORA;TLE1;USP3;PUS1;APLP2;IPMK;KCTD1;TSC2;VRK1;OCRL;CLIP1;ILF3;MAU2;DMTF1;DKC1;PKP4;MAPKAPK5;CSNK1G2;KMT2E;ANKRD17;ZCCHC8;ANKRD16;PSMD14;MAZ;GPATCH2L;PDS5A;BCL2L12;BAG6;SBNO1;IRAK1;DEAF1;SAFB2;RPRD1B;ECT2;PIBF1;BPTF;TIA1;POU2F1;UBE2B;PHF12;FANCC;MACO1;FANCE;CLK4;CLK3;CLK2;NSFL1C;DLG1;TADA3;MDM2;MDM4;NF2;MDM1;RERE;MUS81;KDM5C;NXT1;RBM26;CELF1;AKAP8L;FHL1;HP1BP3;FOXM1;YBX3;SENP6;DUSP12;FLCN;HPF1;EXO1;PPP6R3;SNAPC4;TLK2;TLK1;RBM7;POLE;RBM5;KDM6A;USP48;TBP;AKTIP;ATRX;DNMT3A;PPP2R5B;RAD23A;PPP2R5C;TRNAU1AP;REXO4;ETV6;SENP1;METTL23;MMS22L;ELF2;CREB1;PKM;ESPL1;TFDP2;ESRP1;LCOR;BIRC6;ZMYND11;ITGB3BP;PRKAA1;KDM3A;UHRF2;MGRN1;SRF;PNKP;BRAT1;PARN;LENG8;WIZ;AMBRA1;MLLT3;CECR2;MTA1;TNKS2;HAUS8;U2AF2;CBS;NRIP1;FAM120A;RBBP8;RALY;E2F6;S100PBP;MUTYH;ATE1;KDM4C;GPKOW;IRX3;LIMK2;DONSON;EXOG;PTPN13;USP28;CDK11B;CHFR;MAPK12;PML;RAD52;RAD50;TAF8;ERCC8;ACIN1;NAA16;QRICH1;RGS12;ERCC6;TRIM33;TAF2;SSBP4,Spen,SE,rmats,1002,GO_Cellular_Component_2023
Mitotic Spindle (GO:0072686),27/143,2.2000770437458823e-7,4.5076392572944295,89.85876742144531,EPB41;CDC14B;FLCN;TAF1D;HAUS8;NUSAP1;TBL1X;ECT2;KAT14;CLASP1;CLASP2;IQCB1;LIMK2;HAUS6;KIF23;SIRT2;EML3;EML4;ATAT1;WRAP73;ZZZ3;NCOR1;ESPL1;TFDP2;KIFC1;TADA3;PKP4,Spen,SE,rmats,1002,GO_Cellular_Component_2023
Spindle (GO:0005819),26/210,0.0014758186114952332,2.723872950819672,29.51597055252742,EPB41;CDC14B;FLCN;TAF1D;NUSAP1;TBL1X;ECT2;KAT14;CLASP1;CLASP2;IQCB1;LIMK2;CSNK1D;KIF23;SIRT2;EML3;EML4;ATAT1;WRAP73;ZZZ3;NCOR1;ESPL1;TFDP2;KIFC1;TADA3;PKP4,Spen,SE,rmats,1002,GO_Cellular_Component_2023
Chromosome (GO:0005694),21/164,0.004425361142617115,2.822544428049015,26.855798815993406,PBRM1;ESCO1;KRR1;FMR1;HP1BP3;DNTTIP1;RECQL;SMC6;BRCA1;RRP1B;MKI67;PDS5A;FANCE;SIRT2;SETX;SYCE2;STAG1;STAG2;PES1;TRAPPC13;TRIP13,Spen,SE,rmats,1002,GO_Cellular_Component_2023
Intracellular Non-Membrane-Bounded Organelle (GO:0043232),89/1195,0.005382890699941065,1.5769684029558972,14.408054998234668,HIP1;CCNT1;TMEM179B;GEMIN2;FMR1;SPPL2B;HP1BP3;FAF2;BRCA1;RBPJ;FOXM1;MKI67;TENT4B;SMG6;CDC14B;EPB41L4A;SH3PXD2B;NUSAP1;LRRFIP1;TRAPPC13;RBM7;SPG11;MAGI1;WDR36;PPP1R12A;ESCO1;RIPK2;DIMT1;DDX55;DNTTIP1;RECQL;CSNK1D;KIF23;VRK1;URB2;LARP4B;SIRT2;REXO4;EML3;ETV6;ILF3;SHQ1;SDHAF2;DKC1;BIN1;PKP4;ZCCHC8;MEAF6;EPB41;PRKDC;PNKP;PARN;ASAP1;AMBRA1;PDS5A;SYCE2;TAF1D;DHX33;IRAK1;PES1;EPB41L3;NRIP1;FLNA;METTL5;UTP20;COX10;SRPK2;KRR1;OSBPL2;UPF3B;RRP1B;FANCE;APTX;PTK2;FANCG;PML;POLA1;SMTN;STAG1;ZZZ3;STAG2;TTC3;MDM2;RGS12;ERCC6;NF2;TRIP13;CENPP;EIF4G3,Spen,SE,rmats,1002,GO_Cellular_Component_2023
Nuclear Lumen (GO:0031981),60/780,0.02776315474034302,1.6169497523000709,11.871512219887727,CCNT1;TMEM179B;GEMIN2;FMR1;SPPL2B;RBPJ;MKI67;TENT4B;SMG6;CDC14B;NUSAP1;RBM7;SPG11;MAGI1;PBRM1;WDR36;PPP1R12A;DIMT1;DDX55;DNTTIP1;VRK1;URB2;LARP4B;SIRT2;REXO4;ETV6;ILF3;SHQ1;SDHAF2;DKC1;ZCCHC8;MEAF6;PRKDC;PNKP;PARN;TAF1D;DHX33;PES1;NRIP1;FLNA;METTL5;UTP20;COX10;SRPK2;KRR1;UPF3B;RRP1B;APTX;FANCG;PML;SETX;POLA1;STAG2;ZZZ3;TTC3;MDM2;RGS12;ERCC6;NF2;CENPP,Spen,SE,rmats,1002,GO_Cellular_Component_2023
